,ID,Comments / Message
1126,ca0507e94fcb5fd087a9a122f427f9f5,u there.hey.shame on u.what?.texas 5 room.yea.so i was bored.:).what your bored with me too then.u werent on.yes i have been for about 45 min.you show your not on eithere.ohh i didnt look i signed on invis.i forgot im sorry.i fixed it.i c that.:D.how was ur day.n what were u doin in the chatroom to then?.it was ok.just looking.all just looking.waiting for u to get online.waitin for me?.miss u last night.i looked when i got on u werent here.n i was bored.got home early last night.oh it ok.i am not mad or any thing.how was ur class?.typical 1st day.i didnt come on last night cuz i figured ur at school.lot of introudcition what they expect stuff like that.so he let us go early.does it look hard?.most of the ones in the class did not have the basic stuff.not at all.so little miss sexy what are u wearing.;;).shorts n t.sexy.me in a cut off texas longhornes t shirt and blue shorts.comfy.yep.and :D.umm and what?.:D cause talking to you a sexy little lady.&gt;:D&lt;:-*.aww.so who was school.how.it was ok borin.ur schools probly more fun.r ther lotsa ppl in it?.class of 12 but only 8 showed up.any girls?.one she is in a little more aventanced stage.the instructer is teaching 3 different class.o.just in case your wondering she weight like 200lbs.no not very perty either.o ok lol.not that your the julouse type.na.just wondered.k.u want to be a welder too.didnt ever think of doin that.lol.so what have u though about being or doing.idk i keep changin my mind.lol.not suprise.not in a bad way.its hard to pick.but u have lot of time to decied.gues so.u upset or something.na y r u?.not at all.just wonder.:D.so u busy.nope r u?.yes with U.;;).so what on your mind.brb 1 min.k.5 min and counting.back im sorry lol.y are u sorry.let me guss getting comfy.na i went to pee but i ran into mom to.hope every thing came out ok.lol.sorry i could not resits that one.lol.mom asking question.she just wanted to know if i ate yet.have u.no.u hungery.i had chicken and rice.kinda hungry ill get somethin then.k.i will be happy to wait.r u chattin?.no mam.only with u.ur always sweet to me.i have told u over and over u have all of my attention when we are chatting.:).i log off ever thing else well accpet my card game.now go get ur food.still eating.back.u all full.fat and happy.yea lol.lol.lol thats sweet.lolol.so what u eat.leftovers turkey.cool.lol.aww.hey im sorry i gtg again.it ok got a better offer.noo.well sweet dreams.sexy ones i hopw.hope.&gt;:D&lt;:-*.&gt;:D&lt;.k may i ask what up.  
1127,ca123ffffac44bcfbda32aa87dd54193,hello.u there.  
1128,ca4a57245f086fabea0470efceb0a653,im sorry but im not comming! Good bye!.what???.:( :( :( why not.dude what happened why wont you talk to me? :(.  
1129,cab95a30c07dc4b6acaa5b3c63a79b33,"When you are gone I have time to think. You are so awesome! I am confident that waiting is the best thing for you. I am sure of it. You are special and worth a lot. Dont just give yourself to anyone. Especially, from the net. Take care of your heart and mind first and always. Trust me kindness can be so much better than sex. And sex with kindness and deep care is amazing. You are making good decisions by not meeting men. I am proud of you. I hope you are so happy inside. Lots of guys are going to want to be with you. That is for sure. But I hope you are happy for your future. I think of you and I realize you can be ANYTHING you want to be. You just have to keep from making big mistakes. Sleeping with me would be one big mistake. Dont grow up to fast. Enjoy being young..You are beautiful. Trust me on this. You are the kind of girl who is going to get more and more beautiful each and every day of life. The years you are experiencing can be tough and yes boring but take this time to dream. Follow your dreams. Life is too short not too. If I slept with you I would set you back in life. I cant do that to you. You are by far the most precious person I have come in contact with in a long time. God would never forgive me if I did and I could never forgive me. I get kind of emotional and I sometimes think how nice it would be years from now to meet you and you might be a young promising doctor, or a kind teacher or just a beautiful healthy young woman. You are really precious Maddie. Pretty and funny. Hang in there with school. It will take you.places. Keep yourself safe. I just realized that you are really a gift from God to me in a way. You would be an amazing daughter. I can just imagine talking to you about life. I have very little love in my life and I lose hope sometimes. You restore a lot of hope. Treat yourself like you are a rare diamond because that is what you are. Dont give yourself to just anyone. Go after your dreams. Forgive my moments of weakness but you are so lovely and when you have no love you get tempted. But when I look at your smile it is really evident you are rare, special and should be kept safe at all times. That means taking good care of your heart too. Let me take care of it a little and give you the right advice. Wait. Please wait. I see your future and it can be so amazing!.Take care of the most precious thing in the world .... you!!.  "
1130,cb0e4b35b80847d23b1053a8efeea490,"hey cutie.how you doing?.good u.I'm good, , thinking of taking my kids for a drice shortly.kewl.they will like tat.yeah I know they will, too bad your arent here , I'd take you too.yep.tht would be fun.I'm sure it would, I'd have you sit in the middle so every time I shifted I'd get close between your legs.he he.you like trucks?.what wuld ur kids say.yes.lol I'm not sure, I'd have to make sure they dont see.I have a 1976 dodge truck and a 1949 Willys pickup.kewl.i wuld like 2 c those.cool, they arnt the best looking.that ok.hmm maybe in a week or so I'll go to Cle Elum to visit family and see if I can make it over to you , hopefully the kids mom will call and want them for a weekend.that would so rawk.yes I know.huggs.<text/>you home alone?.yes.did you want me to call?.sure.yeah.whats the ##.I dont know you need to tell me the number I was going to call you.lol mom has all our incoming calls routed to her cel.thats sucks, hmm well how about we do this later then ok? the house is full here anyone might grab the phone well think of something.cant sit by it.and Ill just say hi.'you going to call direct? or what?.its long distance.i got a calling car i can use.card.ok.i gots a little cold.I'm sorry.its okay.i sound funny.you promise no giving out the number?.i prmoise.hold on.k.u there?.ok here the number 509 586-3205.kewl hang on.i gotta gets offline.ok.well it looks like I'm not going any where, he is being a pain in the butt, but thinking of taking him out side just to get him out of the house.kewl.ill be here when you get back.well not going yet.i liked talking.so what did you think?.me too,you sound pretty young , but nice, I think the sqeek was my hearing aid.lol.it was prolly my cold.yeah, well if you want to try to call again, make sure I know on here first ok?.i will.promise.thanks.so what are your plans for the day?.i slept late.its pres day so no skewl.then i just been watching tv.yeah I know.and surfing.cool, so what did you think of my voice?.i liked it.it was good 2 hear y.see that ur realz.I'm real.having a bad hair day.there ya r.he's being a pain wants to play my game.still here?.yeah sowwy.sorry for?.not answerin.its ok , are you just staring.lol.ud like that huh.lol yeah why not.but I'd like to stare at you too.lol.u better take him to play.he's playing now.you like muscles?.yes.I've got some.you'll get to feel them someday.yep.i will.well I better go for now, maybe I'll turn the cam on again for you.k.id like that.catch you later.  "
1131,cb403b3e7a203d0001d56fd6f4b2c420,hey bf.Hey gf.what ya doin?.Layin in bed naked.i was gonna go rollerbladin.but i dont remember what u wanted me 2 get.just names of the hotels?.Motel names.ok.When u going to go?.in a lil bit.just wanted 2 chat with u first.Cool.i like chattin with u on ur computer cause cant put smilie faces nemore.Oh when u get back ill get on my computer k sweetie..cool.Mwah.kiss!.Love u.luvs u.Whatcha doing.eatin cereal.Yummy.U done?.ya.lol.Cool.What?.im gonna go look 4 the hotels.bbl.kiss!!.PO.Kiss.  
1132,cb4530495c41cdb38d2a77148edd7fc0,hi.hi.i dont hate you no more.k guess u still hate me.u wont even talk to me now?.give me 10 minutes.ur always busy.  
1133,cb615338f38d7f4811d236ae3dca582c,"<text/>hi sexy.hiya.how are you?.good you.I'm ok, bored and got that need a laid feeling.lol.kewl.you coming to help me out.when i can drive sur.lol.lol thats in a couple years huh?.3 yeah.lol.damn, I want you sooner.lol.so have you been flirting with any guys lately?.not realy.not really? so a little.mebee.why you jealous.nope.so getting a b/f soon?.no.why not?.wasnt lookin for one.alright.what you doing.so still no webcam?.nothing, just finished diner.moms not gonna let me get another cam.aww damn..sowwy.tell her you want a cheap digital from wal-mart so you can put some photos on your computer.lol.i wish.yeah those cheap ones work like webcams too.ill see.ok, would be cool.k.ill try.hugs.<text/>you still got you cam.yeah.kewl.so what are you up to?.nutin.just chatin.yeah same here. wish I had some company.lol me too.hugs.<text/>to bad you cant come see me.I wish I could.me to.hey sweets I need to get going for now, I'll catch you again ok?.ok.bye for now.  "
1134,cc21a4030e5be0428f302d96452a2fbd,"hi!.hi.u found more pics.oh i forgot!.I'll find them 2nite.can u do it tonight.yea of corse im sorry.r u mad?.no.ok :).do it now.ok.oh did u want me 2 call u b4 my mom gets home?.leave meassage my cell is dead.ok whats the #?.7077187918.k lemme hurry n find my calling card..k.k, brb my mom just got home..ok.i found some pics but i forgot yer email.&lt;email/&gt;.kool ill send them in a sec.k.  "
1135,cc5e20950135f4048bfe6c68ac42118d,"good morning Ava.good morning.didn't think i'd talk to u before u came over.how's your weekend been? done anything fun?.were you expecting me to just show up at your door?.i didn't know.lol.what did you do yesterday?.hung out in the hot tub.same thing i'm gonna be doing when u get here.lol.who did you hang out in the tub with yesterday?.noone.well.robyn came over for abit.who is robyn?.my friend.she's on my top 8.your top 8?.on my myspace.ok.she's cute, but I can't see any of the details of her profile.eh.u think she's cuter than me?.lol.I know better than to make any judgements from pictures alone.so u're gonna be here at 2? or can u come sooner?.prolly closer to 2.I have to say, I'm still really nervous.why?.I told you why.plus, what's going to happen after today?.whatever u want.i mean.i dont' know what i mean.lol.it could get complicated.how?.what are you expecting?.i'm expecting this amazingly beautiful guy to come and show me what i've never had.show me how to make him feel good.and it's all good.and after today?.that's up to u.what if you want more and I don't?.i dont' even know how to find u again.so.if all u want is today, that's cool i guess.cos.well.i dont' expect my first time to be candles and stuff.but it will be nice for it to be good.cos the guy who took it knew what the hell he was doing.lol.lol.when does your mom get back?.i don't know if she's coming home before work or not tomorrow.are you certain she's not coming home tonight?.positive.her flight isn't until tomorrow morning.i just don't know if she's coming before work or going to work and then coming home.ok.did you tell robyn what you're doing today?.no.i told u i wouldn't tell anyone.that took you a long time to answer.lol.only cos i was playing a game.lol.rocket mania.i'm such a dork.lol.1853 castle? right?.yep.i'll put the garage door up.so u can just come right in.u know.k.r u gonna bring swim trunks?.cos i'll probably be at the hot tub in the back.should I?.if u want.i'll be in the hot tub.what will you be wearing?.u decide if u need the trunks.lol.whatever u want me to be wearing.nothing.okay.are you comfortable with that?.yeah.the neighbors can't see.and you're not too shy to be naked when you meet me?.i'll be in the hot tub.so it will be okay.the bubbles will be my clothes.lol.lol.and if it's weird, i'll keep my suit nearby.that way if u're shy, i can get dressed under the water.lol.lol, don't worry, I'm not shy.although seeing your suit laying on the ground might be a sexy reminder that you're not wearing it.did you wear a bathing suit when Robyn was over yesterday?.not that one.why?.but you did wear a bathing suit?.yes.why?.just curious.i can't wait to see u.do you still want me to bring thai food?.totally.i've been sorta craving it.lol.or should we just order some after I get there?.it reheats well.but if u want to do that that's cool.what do you like?.curry? pad thai? chicken &amp; spinach in peanut sauce?, samosas? spring rolls?.i dont' do spinach.i love curry.but i like chicken in peanut sauce too.so get it with the spinach.and i'll just take the spinach out.what kind of curry do you like? green, red, yellow? chicken, pork, tofu, prawns?.yello.yellow.love love love prawns.and chicken.so when I get there I should just come find you in the hot tub?.totally.cos i'm not going into the street nekkid.lol.how do I get back there?.there's a door on the side of the garage.u'll see it.ok.I'll see you around 2 then.cool.when r u leaving?.hopefully in half an hour.cool.r u bringing swim trunks?.I can if you want me to.nah.it's cool.was just asking.why?.wanted u to say if i was gonna be nekkid.so where u.lol.ok.were.not where.lol.well maybe I should bring some anyway, just in case you want to invite other friends later.kay.unless all of your friends want to skinny dip in the hot tub.although I doubt we'll be inviting anyone else over anyway.that's what i was thinking.lol.ok c u soon.kay.cool.  "
1136,cc70d0ad508c5525d5fbb31e29e77aef,What u doing sweetie.lookin up stuff.Like.quizes.wanna take a quiz?.What kinda quiz.Are you a drama queen quiz.how bout that one..wanna take it?.first question.Hmmm.while having dinner at a restaurant you find a strand of hair in your dish. you.....shriek and shout for the manager.OR.quietly call the waiter and tell him to replace the dish.Throw at the cook.lol.u get the first answer! lol.Yay.ok.your bf is in no mood 2 go out 4 a late night movie and you already bought the tickets. you....start crying because your bf is so insensitive and unromantic.OR.try to coax your guy to come to the movie cause u already got the tickets.Kick his ass lol.ok u get the first one again lol.in a fight you usually end up.....throwing and breaking things.or.arguing a lot.Nothing talk about it and have great make up sex.lol.ok u get the first one again.in a party if a guest spills his / her soft drink on u by mistake you.....start shouting taht he / she did it deliberately.OR.quickly go to the washroom to prevent any more damage.Get naked and have a great time.lol.first one again.the animal who resembls u most is.a lion.OR.a deer?.A wolf..a co passenger accidentally steps on your feet while boarding the buss you....shout at her to watch where she is steping.OR accept her apologies and sit quietly.Accept it.nope.i gave u the first one lol.you are known 4 ur.....tantrums.OR soft spoken personality???.LOL.Nope i accept it.Soft spoking.HA.I picked for u.it says ur a drama queen lol.Noooo.lol.ok king.Lol mwah.kiss.wanna take another quiz?.Na its ok baby.lol.chicken.Mwah mwah.Na.r u playin pool yet?.Yes.r u winnin?.And am drunk.Kinda lol.lol.  
1137,cc7633d72bff44b63d0ac20fd8637bb7,u there??.did u receive my message earlier?sorry i had class...miz u.i thought ur gonna be online at 10 pm.sniff.its ok...luv u.gudnyt.  
1138,cc8c6311ebf7757b4b1ffb3f78f4adc7,"???.I'm baaaaaaaack!!! :-P.hey!!.I don't even know what that is!!!.heehee whatcha ddon?.doon.doin jesus I can't type.just chatin u.gettin my house exterminated.had to move my 5 cats and 2 doggies so they could spray for carpenter ants yecch!!!.just swung by the office to pick some shit up and saw you IM'd me so of course I HAD to stop what I was doing and say hi :-*.hey!!!!.ho!!!.not calling you a ""ho"".just saying ""hi"" ""ho"" ""heehee"".never mind I think I breathed too much of the pesticide.lol.b careflu!!!.then I thought of you and.......what can I say?.ur so cute!!.:""&gt; gosh.ur the cutie, I'm just a goof.lol.ok.so what you been doin on Spring Break??.or are u on break??.that was last week.heehee I'm SO on top of stuff.I think Colleges are on this week though.i duno.anyway, my little darling, I gotsta go get my kitties from the pet babysitter, and put the dogs back in the house and get their food and stuff back inside--I had to move it so it didn't get all full of poison.ok.by.Well, don't be so quick to get rid of me lol!!!.lol.The PLAN is for me to see my dad in april, after the 15th.ok.so like about 3 weeks.kewl.will u have any time for me then?.yes!.great, now I'm CHINESE!!!!.lol.well I sure wanna see you!!!!!!!!!:x.me 2!!.Ohhhhhh &gt;:D&lt; you just make my head spin and my heart smile :).I AM gonna french kiss the monitor!!!!.mmmmmmm mmmm mmmmm!!!!!.I HAVE to run!!!!!! :((.ok.by.&gt;:D&lt;.bye  :-*.  "
1139,ccc2f2f16c5aafb38e096f331d0e7801,"hey.i forgot this was on.lol.there u are!.lol.hey.brb.phone.k.dont go away.lol.brb.k.sorry bout dat.so how u doin today?.k n u.not bad.getting ready to go see narnia wi my friend.so are we on for tonite sweety?.narnia?.the movie.oh.lol.be back like 11 tho.oh ok.ur parents still there?.no.they leavin tomorrow?.they gone til tom night.oh ok.y u wanna come over.i thought we were gonna hangout tonite.i was on earlier n did c u.ur place is about 50 min from her.yeah i was doin errands.that ok.i was trying to chat with u like an hr and a half but u were away.i forgot i left it on.oh.so we're not gonna hang out tonite?.ubless u wanna come late.thats fine with me,.....like 12:30 late.just go and enjoy ur movie and then we'll hool up after that.no not for me.are you sure though?.u want me to call u when i get back.hell yea.lol.k.u have a cell?.no :(.k.what time are you going to be home?.so i can jjust start heading up there ahead of time.if u want, say 12:30.ok.so i'll leave my house like around 12.hey whats ur address so i can use mapquest.jess?.sorry.all good.hit by a bunch of bots.lol.so what ur address?.ok.<text/>lol.oh.lol.k gimme a sec and i'll check to see exactly how long to get there.ok.what time u goin to movies?.in a lil, gotta get ready.oh ok.i going qwith missy, but i can dump her after.lol.k.k go ahead and get ready.ok.58 min to ur place.u got cell i call u later.so u be home by 1230?.yes.yeah the number i gave u.ok.well have fun.edit ?.ok.yup.cya!.k.  "
1140,ccc918726bbb27cc2a6feab7af3d6cb2,"TGIF ,,, hello sweetness,, :-*.:-* where are you.  "
1141,ccca6152984f2be66cd61d5ad2a16f48,u find it.not yet.  
1142,cce17ea00a59bdb6b32343d5b8ed6f65,hi.hi.  
1143,cd089f5990b207b49c439ec8872fda85,awww u sent me a rose. How sweet of u :) thanks.:-*.  
1144,cd3d40abb1dd3b26e0d4d51104946b5f,hey cuttie.hey.i just got home from work.u work late.no we need to built something and have it ready to ship tommorow.kewl what do u build.we built units to clean dirty water to make to clean water.kewl.so how u doin.k.ok.we still on for tommrow.ya.cool.im excited.me too.wats ur address.again before u go.relaxxxxxxx lol.lol wat u mean.im just saying cause ur mom might tell u to get off.nah shes packing.ok.wat u doin.nothin i just got done doin my homework.ok cool.u dont work tomorrow.no.kewl.u told anyone about u me this weekend.noooooo.questioo.n.i thot u said u didnt want me 2.understand why right.ya.so would u neighbor say anything or r they noisey.no they dont care.u live in a house.ya.ok.u have any question for me.im just excited lol.lol.r u a good kisser lol.lol i dunno.ok.hey would u go down on me '.do u want me 2.yea but it will be up too u.kewl.u do u swallow.do.i havent.u know wat i mean right.ya brb.ok.k im back.ok.what time were u gonna come over.6 or 7pm.which one lol.wround that time cause it depends of traffic.lol i need to know for sure d00d.around 7 but wat happens if i get there around six u want me to wait till around 7.u cant come any earlier than that.??.why.just wonderin lol.geez.lol wat time u want me there.about 5 ??.sounds good.kewl.would u call me when u get out from school.do u got a cell.yes i gave u my number yesterday.ya i just didnt know it was ur cell.its my cell.kewl.would u call me.i cant right now.no when u get out from school.prolly ya.ok cool.dont forget i should be almost there when u call.tommorow.ya thats kewl.im excited.me tooo u will have fun promise.kewl.u gotta answer this questioon ok.lol.ok.what is it.wat u wanna do when i get therw.there.didnt we already talk about that.yeah but im asking the`st thing u wanna do when i get there.1st.o uh.say hi lol.lol u wont be shy or scared.no.hey what color is ur truck.n ur bringing me some mikes right.ok i might be bring my truck cause my brother wants to use it to move ok i might bring a car where he works from meaning rental car.ok.oic.or i might take the grey hound cause they r sold out tommorow cause of spring break if u dont mind and yes eitther way i will bring mikes.ur gonna take a bus.incase he cant get me a rental car i would take a bus to the bus station in ft myer then i could call a taxi ok u fine with that i just saying incase thats my last result.thats k.whatever.i dont wanna put u down cause i gave u my word that im coming.ya i want u 2.ok.so where im i suppose to go to.hehe.k.lol.edit.fort myers fl 33901.ok cool.kewl.u know im latin right.ya i can see ur pic lol.lol.did ur mom gave u a speech yet about u staying alone.not relly.so r u sure they be gone cause incase i have to take the bus i will leave here at 12 cause it takes 5hrs to get there.ya they r leaving at noon 4 sure.ok cool.wats a close by street other then caloosa.u live by.hold on im thinkin lol.lol.mcgregor blvd.by the caloosahatchee river.ok.were like right by the river.n we have a guest house out back.ok cool.wat time u get home.from school.??.yea.usually about 4:15.i can call u also right.no my mom has my phone set up so that i can only get calls form certain numbers she puts in.shes a bitch.i thought u called me from ur house number.no it was a cell.ok call me when u get home.if u can.k.u gonna make food to eat or we can ordered some.we can order pizza mebbe.sounds good.kewl.wat r u goin wear for me lol.lol what do u want me 2 wear.u pick it im sure u have great taste.kewl.k my mom is yelling at me to go to bed.ok u sure tommorow right.ya im excited.r u.ok see u then take care.bye.bye.  
1145,cd57741eaa51e8cd2c49e3c63664c26a,y r u not answering me.Phone is tripn...Ill b there at 10.4real?.Ya.Bout 10.Where ur dad at.?.out w the bitch.they wont b home til like 2.Wen did they leave.?.like after work.They never came home.?.nah.they just took the bratz to her sis.Oh wow.O.i gotta change i dont wanna were these jeans.Kay.kk.c u soon.  
1146,cd5be4e1b58e75add4da6f166888b47b,"Hi.H r u?.fine thanks.did u go to school?.last night i have waited for u for so much time.pls chat fastttttttttt.I'm sorry, my dad had me do some stuff, and I got busy..No prob..when did u sleep yesterday night?.I fell asleep around 11 i think.why cant u chat fast?.Im eating an orange.No i was there upto 11:30.Oh. Good..U r so naughty girl.lol y?.why:-?.I like every thing in u.really?.Yes. really.thats so cool.Yess.you are so sweet..Share some of the photos with me.Yes. I am so sweet &amp; nice.Im glad..me too..send more pic of urs.how do i do that.Just go to send file above.send the file otherwise.I like ur eyes.aww thanks.U have pretty eyes. I want to touch them..They r like moon.really? you want to? thats so sweet.Yes. I want to touch. Do u allow me to touch?.my eyes?.yes.sure if you want..I want them definately.Ur lips also.......really omg, u r just being nice..U have good nose tooooooo.U r like a fresh mongo totally.mango.I LIKE UUUUUUUUU.i like you too.thank u..I want to meet u soon.This Saturday we will meet.whats going on saturday?.As u like..U come to me. or i will come to u..eithe one is ok to me.idk if I can this saturday.plssss for my sack.I love u very much. And i want to meet u soon.i want to meet you to but idk if i can go this saturday..Then how do we do? tell me..what do u want to do with me if i meet u?.I don't know. What do you want to do..I want to see ur eyes. catch ur hand. and put my fingers on ur lips.wow.and take u to my nearer and just put ur head on chest.And i will kiss ur Juicy lipssss.Do u like all these?.very much.Oh. Gooddd. u r too naughty.u 2.Come to my apartment. Here i am alone.:).Will u come?.I want to meet u soooooonnn.If u r nearer to me i would have come now itself.ya? wow.I like u like a rain....I want to come to u and walk to u with u on the streets.oh, wow that would be nice..by catching ur fingers.and putting my fingers in ur hair..U have good hair style.thank you so mucn.much.I like ur hair style.Not only that every thing i like in u.from top to bottom.really? I'm glad..Yesss. Reallyy.I LOVE U.Wow, what do you love about me.As i said i like u every thing in u.every thing means every thing...including ur voiceeee.Yesterday i want to talk with u for so much time.But u were not comfortable with ur dad.Call me today after one hour..now i am in office.I will try. I have some homework to do..I will do ur home workkkkk:).lol u r silly.hahaha. For my beutiful gf cant i do?.you want me to be your girlfirend.Yes. If u like me.Is it okay to u?.yes it is..I'd like that very much.Ohhh. Gooddd..Aria i will catch u after 45 mts..i am living to home now from office.mean time u finish ur home work. so we can talk.after 45 mts.ok, be careful on you way home..Sureeeeeee.Thank u.you are welcome.  "
1147,cd5fb308f9ffb74ebaf0142ea9c8266e,hey cuite.cutie*.hey u wats up.not much.u doin nething cool tomorow.party.you?.i dunno. maybe go to my friends house..fun.dont drink.:-P.lol yea yea.do you drink?.yea if i can get stuff.so how many more days?.until u come over?.ya.wat day u comin. fri r sat.probably sat.k.wat time.so we gots lik a week.probably after work.cool.u work day time?.how long can i stay?.ya.i dunno. depends on when u get there..hmmmm.probs lik 4 a long time unles u get off way late.ill usually get off around 3.do i have to change?.not if u dont wanna. i dont care.we could take a shower together.:D.lol yea we cud.hmmmmm.you have a jacuzzi tub?.no.damn.big tub?.yea its kinda big.or two people.for*.i think we fit in there . ur not fat.nope.did i show you all my pics.;).i think so. u show me like 3.my dirty ones.oh no. u didnt.wanna see?.yea. u email em?.on here?.yea to my yahoo.in photo share.ok cool.your parents arent gonna see are they.no they aint in my room.tell me what you think.ooo u gots mucles!.lick on the one you wanna see.click*.you see the other ones?.yea i see em now. they werent there a sec a go.go.you like?.yea. u shave down there! heheee.i havent in awhile.i can if you want me too.naa it dont matter. i never had a bf that did that.its your choice.you dont have to have hair in your food:-P.lol w/e u want is cool. dont mattr to me.ill trim for you.you shave yet?.no.i do my legs tho.lol.you told me that.trim is kewl with me too.well cutie i have to go now ill talk to you later.ok cool.byes.bye.ill be on later.k.  
1148,cd6d2549757856b61e50675fad2df860,hi.hi.where u from again.clarion.wered u go?.  
1149,cd94aeb0d66cee94e936d636fc97be86,kiss.Kiss.  
1150,cda4963c80ac177c8c9d6d4066d42bef,I miss you!.:-*.  
1151,cdaf9edb2b39bf04ec19a1768188f8a0,hi!.hi.how r u?.good u.good :).are u alone.no my mom is home.r u a lone?.yea.kool.what r u doin 2nite?.r u busy?.nothing u.im just gonna chat an do some hw.want to make love.now? :).yea.i dont want 2 cyber.want u\.u want me 2 cyber?.yea.thats all fake and wierd.u can cum.i dont no how 2 do that stuff.show u.on here?.yea.i dont want 2 do that on here.where.by my self is just 2 wierd.ok.sorry r u mad?.nah.ok.:).did u still want me 2 call 2nite?.u r mad i think :(.im gonna do my hw now. ill be back later if u wanna chat. :.  
1152,cdc41497921b3bec10d2e20903fcc302,Mwah.HEY.KISS.missing u.Whatcha doing.TWO MORE DAYS!!!.yay.playin games.what u doin?.Yeah cant wait.Nada much just drinking.what all did u do 2 day?.Not much just relaxed.cool.I want to hold u.cant wait!.Mmmm i really hope we have fun..we will!!!.Yeah like what.like all the stuff we been talkin bout.Yeah lots of kisses.yep.Mmm.I cant find ur purple thong i bought u.ohh no.is it in ur suit case?.I know but i got more to give u.cool.It should be i packed it..you will find it.did u get the package yet?.And i got u a vibeartor to.cool.thats that thing u was tellin me bout right?.Not yet am waitin.Yea and the vid u watched.k cool.Ill show u how to use it.ok.Am going to jump in the shower brb.ok.I really want or first time to be special mainly for u..ur so cool.U r too..im gonna go 2 sarahs 2 morrow since ur not comin till tues.Ok cool thats fine baby.Do u and sarah talk about boys?.sometimes.Like what do u say.mostly that guys r dorks!.cept u lol.Lol thxs well u tell that ur not a virgin anymore?.no way.dont tell bout that.Ok well be happy that i took ur viginity?.ur cool.brb.K.back.Did u pee?.ya lol.But not standing up lol.no lol.at home dont gotta stand up lol.is clean!.Lol why not it would of been funny.lol.cause its 2 hard.u try it.bet u cant.I could.lol.like a girl has 2.Ok ill show u.ok lol.But u have to me u standing up..have 2 what?.Stand up.lol.ok.Brb.k.Back.cool.Mwah.kiss.Well babe i need to get some rest have a long day tomorrow..ok.night.PO.KISS.Mwah try to be online in the afternoon..i will!.Ok nite..night!.PO.  
1153,ce43abdeb9204665335aa095c5f9f3c1,Hello.hi.what ya doin?.Nothing much just chilling and u?.bored.Why u bored.nothin 2 do.Oh i c am sorry.And what would u want to do?.i might go hang out with my friend from school.Cool.And talk about boys lol jk.lol.how did u know lol.Lol.Haha idk just guessing.Well u have a greatday ill ttyl.k.bye.:-D.PO &gt;:D&lt;.  
1154,ce8b3e0c309bd51fafb506284bd2ed74,hi.i'm getting off now call bye.  
1155,cea478197bce9118d15a63cdd948a53e,i see you.have to go.wanted to say hi.bye.ttyl.:-*.:-*k.  
1156,cee821c57019b8ad0f5c14d4eadb500c,hey.DewFrEaK248 is online but may be away from AOL right now..:-) LOV YA Rich :-*.  
1157,cf6bbbf1232c4987a5c2ff541c730bee,"hey girl....wow i am missing u like crazy....wish u were on tonight....i just got into the hotel now here in vegas....but i guess u r not on tonight.....ill be right back...its 9:55..be back in 5 minutes.hey there girl i missed u last night ..hope u had a good day today, i sent u an email...hope we can chat sometime soon..u r in my thoughts all day long...hope u know that...:&gt;.  "
1158,cf6cafbf41d2bd9b32ca79f8d7a0c2d2,"hi.&gt;:D&lt;.&gt;:D&lt;.hi.whats up?.not much.how are you?.im good how are u?.im ok.just ok thats all? lol so how was ur day?.boring.how was yours?.boring too so i really missed u all week are u feeling better ?.yea.just a little tired is all.but next week is mid winter break.no school so i can rest :D.lol well thats good.yea.:-:-:-* lol sorry had to do that!.:-:-:-*.how was your valentines day?.just another day i had to work late all week so nothing special how was urs?.it sucked.no valentine.i told u u could be mine!! :x:""&gt; lol.awwww that is so sweet.:-*.:-*.i thought alot about u all week !!.you did?.yes.what did you think?.its kinda hard to explain cause i catch myself thinking about u and i say to myself wow i shouldnt be thinking this stuff but i do and i always think about how u feel about this whole thing between us?.well im surprised that someone as cute as you are would like me.and i think you are the sweetest guy i have ever talked to.you make me feel special.no one ever made me feel like that before.well u are cute too cory i mean i love everything about u and when i talk to u it dosent feel like im talking to someone ur age and im glad i make u feel special i just look forward to talking to u everyday!.:D.i like talking to you to and i miss you when we dont talk.yea when i didnt here from u those couple days i thought u didnt wanna talk to me anymore and i was wondering if i did or said anything.no it wasnt that.i just been sick.and it makes me really tired.yea did u goto the doctors?.yea.what did they say?.strep thraot.hte doc said lots of people are getting it right now.oh ok they give u some meds?.yea antibiotics.ok good.yea i think they are helping.good did u get the song i sent u on valentines day?.yes.i love that song!.lol u do?.yea.have you seen the video of seether and amy lee doing that song?.yes u know amy lee and the lead singer of seether were dating at one time?.yea.but she is married now.yea and u know the song she made call me when ur sober? that was about him because he went to rehabe and then when he got out he wrote the song fake it about her lol.lol.i didnt know that.so u doing anything this weekend&gt;.?.errands with mom.other than that nothing much.you?.umm have to go to my friends tommroww at 3 to help him but other then that that is it.help him with what?.he bought a whole new kitchen set and have to help get the old one out and put the new one in lol.oh ok.i cant stop yawning.yea ur tired huh u wanna got bed?.maybe i should.i dont want to get sick again.yea that wouldnt be good.i will be on here tomorrow night.maybe i can sleep in a little tomorrow :D.lol yea sleeping in is good lol.lol.will you be here tomorrow night?.yea ill be on as soon as i get back from helping my friend.ok.&gt;:D&lt;.&gt;:D&lt;.:-:-:-*.i will talk to you tomorrow.dont get me sick? lol jk ok im looking forward to it!! :-:-.lol.night.good night sweetie!.  "
